allbigrams,bigrams,categ,item,letters,openbigrams,quadrigrams,trigrams
-2.6471880436031032,-2.292390301568845,Mot,coucha,-1.4375562620945697,-2.723019557944287,-3.7921311436408303,-2.9381929116884824
-2.9016254744333656,-2.8379858270994043,Mot,imbibe,-1.4526367235451263,-2.84455126537265,-5.438760541646862,-4.084602412246615
-2.819653538763472,-2.491741517439153,Mot,locaux,-1.4542251049712085,-2.7928160349508673,-4.80136543566012,-3.6872117641937714
-2.7983179273336445,-2.80373960363019,Mot,vingts,-1.3895803539158138,-2.9133729705433673,-4.881877881128159,-3.9131073805334253
-2.5680429615961415,-2.3847449185102723,Mot,dormez,-1.4337001475526627,-2.690787744587012,-3.816653335709456,-3.4310263571558908
-2.815724630471313,-2.937296456041609,Mot,publia,-1.384053429566564,-3.0513531372137055,-4.016565714827858,-3.7018711950282466
-2.9428824284878923,-2.655220760706386,Mot,coffre,-1.4487750960487873,-3.117036246662731,-3.9333603659638094,-3.7737954747520464
-2.676753721585646,-2.561469412829256,Mot,gagnai,-1.455288401831132,-2.7829402885003787,-4.194957088682078,-3.4225953582787576
-2.6895813165793636,-2.674701341224635,Mot,excuse,-1.2884246911148354,-2.61126573008226,-3.436108883507002,-3.368588760570668
-2.7308578942476442,-2.6079582234799514,Mot,glapit,-1.3912770813244209,-2.835458544001958,-4.728324758348716,-3.8963478040321284
-2.7423246199691738,-2.51694431608177,Mot,rebord,-1.330533540492359,-2.7743035729842864,-4.409225424938325,-3.7776480404491206
-2.7005327497372402,-2.4868623062077853,Mot,chacun,-1.429131733101892,-2.862932539222026,-4.084980770272487,-3.596266705742699
-2.740032344799131,-2.699437904562508,Mot,effroi,-1.386145820617852,-2.762780415018927,-4.152559089505474,-3.4423988003693675
-2.7545565159901604,-2.442180379546268,Mot,buvant,-1.3866073349000914,-2.7521579340406133,-4.118422954084907,-3.3285835500270355
-2.9296944932646896,-2.737364141856613,Mot,exiges,-1.3835171542818985,-2.8712296552811623,-4.457764287680148,-3.862152994503843
-2.708038849499874,-2.590978054515441,Mot,brutal,-1.335070259482922,-2.7228819659534933,-4.646995581181359,-3.7277857639111738
-2.7690790415615854,-2.7808004684853387,Mot,office,-1.4385091328527417,-2.546604907701027,-4.011958618498777,-3.4861998687638396
-2.7159288048696735,-2.9137370006711443,Mot,tyrans,-1.3732844228294427,-2.6012710120560834,-4.590670258633485,-3.758470840930154
-2.4376672183215615,-2.1487530498038785,Mot,pouvez,-1.452408982499513,-2.267120957170863,-3.0542415535622904,-2.566229512422706
-2.5205002260081297,-2.3676377123389853,Mot,massif,-1.312646759835614,-2.455561886486152,-4.052652451972487,-3.397994333026558
-2.7615340334078815,-2.5828587941574983,Mot,projet,-1.3132457996480011,-3.018823740742464,-4.174626873592375,-3.737228712297357
-2.843984121354065,-2.760062459977282,Mot,nigaud,-1.3720361513238686,-2.9693471724905596,-5.200547458290372,-4.1314214150815625
-2.5213623719096403,-2.320132056436352,Mot,breche,-1.4064419353842175,-2.5104537849381146,-4.163061138397574,-2.9578227432539164
-2.7136356886455064,-2.1900587925585433,Mot,pompon,-1.3623115763052258,-3.1481212430273366,-4.4972337369152084,-3.463262991001858
-2.714601200017556,-2.5886399404444074,Mot,jugera,-1.3972034010504915,-2.614119946089898,-4.048922199173691,-3.301656073796563
-3.319744660029657,-2.744847229125918,Mot,stokes,-1.4700130406503937,-3.900689518442001,-5.852543711047548,-4.912463554245139
-2.5896833076414527,-2.4597346897627785,Mot,cracha,-1.4152953977236418,-2.642720670806638,-4.2445063692951654,-3.1527952517439215
-2.8819449802900503,-2.7489962424084196,Mot,fugues,-1.391852541967807,-2.972778712625727,-4.659795863815824,-3.8840118992354262
-3.7729451210701472,-3.595471101058643,Mot,klaxon,-1.7857049320457214,-4.021331103877275,-5.058689740549546,-5.006733484906315
-2.572692815076774,-2.3565049341650792,Mot,cherif,-1.4552711434896966,-2.5318788164382315,-3.383996938077329,-2.980250634574012
-2.6610805474066024,-2.715013133711652,Mot,ajusta,-1.262541833611391,-2.829381252087443,-4.330280985701037,-3.7292334160470073
-2.7787272863490298,-2.4734260404184036,Mot,rococo,-1.3156593934714589,-3.0258064513184517,-5.253986578352868,-4.036641456820127
-2.854727408477329,-2.885403898260548,Mot,subtil,-1.3239933377247468,-2.9154925591980265,-5.07778862706963,-4.405548534503697
-2.7271696863799892,-2.36125337081012,Mot,ravage,-1.3202448884022295,-2.687018109760658,-4.042891626211257,-3.1686695649733227
-2.6115348195238353,-2.3393774569302273,Mot,hindou,-1.39148594267048,-2.9386844008503794,-5.157866411438632,-3.6999620646178335
-2.7904500894402626,-2.4106203318249193,Mot,tapage,-1.2895118723342183,-2.7925786162187767,-4.975201366122399,-3.5525066807357044
-2.7738919749442377,-2.797237795553652,Mot,offrir,-1.457579255668411,-2.665930689900263,-3.9915387169250436,-3.5609089498367505
-2.7193373678902435,-2.4648245568147495,Mot,sujets,-1.2116499010849435,-2.886639026043753,-4.123917312412007,-3.8333927928007925
-2.90640456938784,-2.8979568381616607,Mot,rabbin,-1.4524787930875604,-2.9760968472369433,-4.972354693579464,-4.470767841768769
-2.742984293458336,-2.9558941573460187,Mot,lycees,-1.3357521109639447,-2.6517122003882827,-4.5890083582060335,-4.133544979998659
-2.6446310808306817,-2.39368489824273,Mot,rivaux,-1.4458028156627651,-2.4936770171647358,-4.590055985813314,-3.3944967163623434
-2.877535993959001,-2.66144828980934,Mot,negoce,-1.264880205738103,-3.0747057819397745,-4.927063242845224,-4.244144693740395
-2.8460612837041213,-2.456072707433748,Mot,payait,-1.4217994823081737,-2.7668011984806355,-4.5451065163903115,-3.407869768029578
-2.706894297448416,-2.6790101210981994,Mot,cloche,-1.4086894700386916,-2.6809167551066366,-4.10113776707209,-3.49350926079946
-2.625196237827239,-2.5133608401977257,Mot,tardif,-1.3483066893518785,-2.4673708257235494,-4.306522089127246,-3.3562877558428643
-2.558223165490743,-2.15401311778252,Mot,boueux,-1.4742384346876622,-2.6026933575228943,-4.600710170113589,-3.082967440135554
-2.5816262795465708,-2.420880643747709,Mot,grinca,-1.3732513424132557,-2.7977219993009985,-4.245270524131595,-3.693617840246356
-2.97356137004542,-3.01764393208099,Mot,exempt,-1.3607479074038438,-2.761995891886534,-4.479807063421832,-3.650746976224973
-2.6293424156148335,-2.354623784255635,Mot,gronda,-1.3871483295225833,-2.6382262495647897,-4.442573244981642,-3.2038896900141367
-3.330160424093194,-3.50215182612941,Mot,exhibe,-1.5445723928710617,-3.171268437083545,-5.32774918283378,-4.909304780561293
-2.6270844756990055,-2.7412459468833745,Mot,accroc,-1.340915626332751,-2.5135264771288606,-4.05177630987715,-3.4036138285736177
-2.778923772426093,-2.5552887268381945,Mot,living,-1.4275493754336281,-2.8254970300126665,-4.727529751447277,-3.7088740777227227
-2.5573003631630296,-2.5690237689999265,Mot,fourbe,-1.4067811417039406,-2.6748064511830205,-4.399259970508779,-3.4228192260790298
-3.0006578599733658,-2.6781799569336413,Mot,mixtes,-1.3473291153463391,-3.2268277212228287,-5.372532329324851,-4.384258171322545
-2.5746255383875463,-2.3684137487555077,Mot,fronca,-1.3619753160890389,-2.737663099888091,-4.5639879962583665,-3.442720308919237
-2.805396328056058,-2.759580423780186,Mot,sexuel,-1.255306654929394,-3.060756470151059,-4.282777318414994,-3.9048891086096487
-2.6863699809643773,-2.5065705158259117,Mot,picard,-1.3285856007913892,-2.6052733827115526,-4.922608983951991,-3.5344007195797014
-2.8632747750616603,-2.7129548076020518,Mot,affole,-1.3943045987771052,-2.9189596456983455,-5.024756867609458,-3.6546539909890505
-2.700464920139392,-2.5009019450073313,Mot,brebis,-1.385781619323872,-2.64896158998985,-5.172333894502137,-4.154663468432373
-2.7751493717176543,-2.5546051492142507,Mot,flocon,-1.4054503623684067,-2.920327311064457,-5.285980594186064,-3.8279310776749904
-2.6959432994596932,-2.2500802243747025,Mot,rejeta,-1.1651597501038766,-2.7868853357070984,-4.778966048645472,-3.597778048452893
-2.895108798006915,-2.7152950345870766,Mot,plexus,-1.3791629342436,-3.180569688591741,-5.513318376461488,-4.519319210832657
-2.696164200126088,-2.5972036039897763,Mot,aborda,-1.3592620533704354,-2.651922076695496,-4.062387881760228,-3.6302968251811523
-2.7698528226704826,-2.591480430095964,Mot,cliche,-1.3955461976989685,-2.803240472272521,-4.512207401685292,-3.3087636008643155
-2.7761467835643985,-2.8999638499279206,Mot,grogna,-1.4897841352570966,-2.808680156358716,-4.88760593926024,-3.8737582286032914
-2.845571286148394,-2.274065077613778,Mot,biches,-1.44544598759036,-3.088014843583104,-4.029338768350753,-3.577583584293855
-2.473257492027752,-2.182534141646836,Mot,trouva,-1.2513600660686686,-2.4660383553140965,-3.100040932291274,-2.886132290810761
-2.6465184841267133,-2.654553771199289,Mot,biceps,-1.3468959779983078,-2.697302311493027,-5.559134101687067,-4.3290132049441645
-2.864042141305867,-2.7926183515106353,Mot,jaguar,-1.447284375014809,-3.060467783863525,-5.5387766125452425,-4.740509271096663
-2.524370257963769,-2.204583927470206,Mot,deviez,-1.3704953637090684,-2.688548138122241,-3.62957475144764,-3.0157861421092163
-2.613436245881877,-2.7570248180132038,Mot,yaourt,-1.4019034656115001,-2.9119153425812643,-4.886885522349502,-3.9365945662746094
-2.7939880544712867,-2.6130928486603775,Mot,gifles,-1.4047696665391927,-2.931280191362905,-4.926316841593326,-3.9684642016938385
-2.673747326616449,-2.483048770985803,Mot,humour,-1.4071708406209706,-2.5843900512671665,-4.2739309490084425,-3.374103924076718
-2.625692200550978,-2.496613177194354,Mot,evasif,-1.284748667980114,-2.6716545697031733,-5.093561569256995,-3.7057574674441813
-2.6724651784669122,-2.349673473847174,Mot,homard,-1.442873218257205,-2.5542027477059897,-4.847377743366821,-3.1915107935051688
-2.7966240454426403,-2.6217241018313837,Mot,beguin,-1.4125099481791576,-3.138455107854781,-4.97481155645195,-4.366753332499238
-2.5232278959500696,-2.3975491143448204,Mot,crache,-1.3652144237593242,-2.553778953901866,-3.8023944196558666,-3.076285745931237
-2.673993970026855,-2.454153763895418,Mot,studio,-1.2170705999993692,-2.871603445060879,-4.398880721242591,-3.7977283245630438
-2.7858785579599488,-2.3409503378350083,Mot,gacher,-1.4686039442634418,-2.9831362041960148,-3.337951804360898,-3.166458323413532
-2.827587142007751,-3.2453913083088146,Mot,sodium,-1.2788545367843394,-3.0382622616249684,-5.3941868779427224,-4.740011408361845
-2.7471376806700016,-2.477207857855285,Mot,engage,-1.3440399560123015,-2.817947205375532,-3.994480969764974,-3.6063796496841354
-2.620643439903032,-2.6727307301355903,Mot,oisifs,-1.2716529191005579,-2.4768058967705406,-4.63664847489327,-3.5637264919789517
-2.808243255967377,-2.3471717240943084,Mot,lavage,-1.339490164451678,-2.8533573958395646,-4.5785465192936305,-3.4116322949472284
-2.642317997652873,-2.6786209662949396,Mot,optima,-1.2741139294485733,-2.370594173366513,-4.933306848681171,-3.869553338258937
-2.7871627285041254,-2.8386437255967074,Mot,exclus,-1.3791034022148425,-2.6383877953291357,-4.664967024111555,-3.757660435790207
-3.304393374895668,-3.107191325345586,Mot,topaze,-1.3498695669406047,-3.0728289947967835,-5.890416054766841,-4.789148024058038
-2.797619482109265,-3.025144215161098,Mot,helium,-1.3438083151391276,-2.9223931660190665,-5.258990461528577,-4.544889498466742
-2.917306070629496,-2.6205931390019,Mot,rayons,-1.3829880209891614,-2.75962840073453,-4.149711624775956,-3.7119716445225133
-2.8329176407053565,-2.8170512241484187,Mot,muguet,-1.3308137862940004,-2.856260392854912,-5.157229383220682,-4.332933944426597
-2.5710661341239454,-2.5551657661129163,Mot,frappe,-1.3456941680362065,-2.6355035708067143,-3.33084842147945,-3.0965246332394667
-2.702012667191365,-2.7992927780061123,Mot,ghetto,-1.42681782422639,-2.4107091179609004,-4.488457823140288,-3.895470631784967
-2.5003817586767836,-2.2482724695945384,Mot,saviez,-1.3452958910205222,-2.7500830779322265,-4.1067151554100505,-3.1071541131531912
-2.642897294844234,-2.6166856030718018,Mot,plombe,-1.4040422815698905,-2.6332355207192593,-4.027700747032655,-3.602334419003413
-2.771253865877851,-3.023303918403415,Mot,actifs,-1.3253895549339039,-2.5566191320803897,-4.149723191313829,-3.6324228778543577
-2.7700050730953305,-2.6686427309327927,Mot,bombee,-1.4046125240303367,-2.8787540198598083,-4.011431392024001,-3.8303966467514905
-2.6240504934695594,-2.7567354291636823,Mot,gloria,-1.3485578352204926,-2.663096788272371,-4.883505978094168,-3.683677562232646
-2.7456357264478166,-2.2772888412306984,Mot,haches,-1.4416605457317635,-2.911014639047953,-3.734798081390594,-3.266862217169945
-2.878872742525248,-2.8331720410356827,Mot,refuge,-1.3445514324246102,-2.872000806787137,-4.556700676554364,-3.891958437845682
-2.4365033504661553,-2.203782194912264,Mot,aimiez,-1.3358214239261592,-2.576477803191726,-4.997311228647775,-3.2112321559197334
-2.7019222184580722,-2.695577930223033,Mot,offert,-1.3895854947978572,-2.5418671380187314,-4.000696513260885,-3.2908695270624464
-2.6353549441747997,-2.3373650101566095,Mot,visage,-1.3091679666440543,-2.6092619947379876,-3.738297002034027,-3.233367483291391
-2.761931755981137,-2.7373789850653902,Mot,effort,-1.3895854947978572,-2.756043555954759,-4.059005490044112,-3.433940659636356
-2.7661674951263215,-2.5618724876758683,Mot,jambes,-1.419885500115135,-2.864099261458027,-4.0234797399948246,-3.318783193940522
-2.867661100013165,-2.613197091328289,Mot,rigide,-1.3192053398714965,-2.849067283184394,-4.964985354714213,-4.028434608544445
-3.150289401062035,-3.2298379931624637,Mot,yachts,-1.5821678087690312,-3.330996091256533,-5.42438332913644,-4.81671882164338
-2.6171586959819573,-2.4984291070949345,Mot,bobine,-1.405275128266921,-2.631097010464622,-4.744263238542936,-4.064795440186658
-2.5906827696738324,-2.227785870305458,Mot,fameux,-1.49459695433663,-2.559952216606777,-4.697050890444216,-3.160297273423933
-2.5527769449589166,-2.3091324988286224,Mot,triche,-1.3171113203985898,-2.640887834089477,-3.7890017143958103,-3.2008864293521473
-2.8836636172484975,-3.0358806032168153,Mot,feodal,-1.3160880917065323,-3.0067780937748645,-5.827954329995548,-5.247126173960697
-2.6853782708044234,-2.8544874223283836,Mot,scribe,-1.2944731337346609,-2.424197354248292,-4.986275252556398,-3.785582247745965
-2.4534665632139085,-2.11515622100204,Mot,foutez,-1.4481638119792741,-2.4063011467307454,-3.442171339857683,-2.895396737550345
-2.6786643242615806,-2.385442509283672,Mot,cepage,-1.2986204996208306,-2.6262209368601015,-5.378366296824322,-3.3961304048434733
-2.480386667640691,-2.183165761724991,Mot,ouvrez,-1.3999861382358658,-2.6638707511944735,-3.613981981399539,-3.0721249715963097
-2.6871010877861057,-2.6146014003505176,Mot,calife,-1.302191104597205,-2.7414191823826823,-4.765101277534737,-4.03755138475054
-2.737457488086289,-2.3731988070330057,Mot,bidons,-1.3639903728495018,-2.805137954117466,-4.5341030178558634,-3.6547608516528167
-2.6019931682248028,-2.530003842417815,Mot,grappe,-1.3701134667001469,-2.591680802518818,-3.4195879080976535,-2.997716655601066
-2.3416746868036356,-2.0297644615538344,Mot,voulez,-1.4192314142853146,-2.3115798544231563,-3.1158070578061356,-2.6690243427700953
-2.901012991510232,-2.7257111377132635,Mot,saphir,-1.351914695759335,-2.8393778441768616,-5.331770962386613,-4.343679186551993
-2.856074141224129,-2.6360631322898036,Mot,fougue,-1.4168932707598556,-2.826715514266305,-5.1963551059098725,-3.687939149715321
-2.7816930083613634,-2.4327143585726825,Mot,trajet,-1.2297668961383945,-2.98321976268175,-4.973697565557432,-3.856683957778692
-2.7564929150134816,-2.8002375632051058,Mot,occupe,-1.2889252785381997,-2.4999416716536933,-3.4701065282002985,-3.452710968806799
-2.7019433771908603,-2.4711524823644146,Mot,hangar,-1.4607743861438702,-2.6786581232789177,-4.3772219425455665,-3.2496776484514918
-2.773064375138502,-2.6786455939985423,Mot,expose,-1.2933304381462623,-2.7816379508371516,-4.064856436952431,-3.483782826888885
-2.684877092334853,-2.3739781410237217,Mot,agacer,-1.2962786293215012,-2.731436203023746,-4.831310332072332,-3.705128339087384
-2.613961370160187,-2.4300753992208106,Mot,stoppe,-1.2096006955266478,-2.7477619787150087,-4.577310865173556,-3.7235900191427365
-2.690686476798707,-2.4308037337006794,Mot,majeur,-1.296408216080414,-2.7059978235133952,-4.752131643534504,-3.6148723877098186
-2.8448999037734364,-2.6536755743974503,Mot,gonfle,-1.434529138678287,-2.9328611331488292,-4.4708213956630125,-3.908253715812963
-3.5155964799429196,-3.4723049974254985,Mot,thymus,-1.6041456995303214,-3.2443425334632634,-5.870166086500511,-5.082383206501802
-2.6999115580188313,-2.4491283242330804,Mot,vivace,-1.3042714371039252,-2.617469222615839,-5.1224952875110965,-3.5829076324126548
-2.3963040900954358,-2.0771570802889614,Mot,doutez,-1.369947304908701,-2.461025131203007,-3.5061488914180576,-2.92893041812265
-2.6691477691761594,-2.5175130847578076,Mot,grimpe,-1.3837347680956251,-2.8107091707565126,-4.542690202615954,-3.566293147553009
-2.8419268479056887,-3.04383239698266,Mot,exacts,-1.3336482819221034,-2.538479203042162,-4.112085849642643,-3.893732504247833
-2.8112386311329423,-2.8057340894174185,Mot,phoque,-1.4817467051747641,-2.8420174970718257,-4.6021343446503495,-3.547098295504249
-3.160948029563956,-3.3449488990152174,Mot,eczema,-1.3372832275025806,-3.542437271557784,-5.824320595316767,-5.13849539320189
-2.7667618370944815,-2.6400398687372664,Mot,tribut,-1.3200851923076284,-2.6868453398048144,-4.3120378518974745,-3.808455586022558
-2.925128480673589,-2.558730495084856,Mot,phages,-1.4465000566438286,-3.1167048800579273,-4.66728654096599,-3.7939068358999117
-2.6483267107409487,-2.343194548186248,Mot,enjoue,-1.188699683641845,-3.1066897757944565,-4.016306474595264,-3.6540791119209093
-4.039811856881435,-4.1991645343406985,Mot,rikiki,-1.9463458585813298,-3.9355556744349376,-5.9253447907816055,-5.65918588764854
-2.5807326319117196,-2.2302047261508866,Mot,couche,-1.3874752881302521,-2.634077841039515,-3.333400500634061,-2.861683405875798
