ortho	freqf
propriétaire	29.77
propriétaires	7.5
propriété	19.18
propriétés	3.52
propulsa	0.01
propulsaient	0.0
propulsais	0.0
propulsait	0.01
propulsant	0.04
propulse	0.32
propulsent	0.02
propulser	0.22
propulsera	0.07
propulserait	0.01
propulseur	0.69
propulseurs	1.18
propulsif	0.01
propulsion	2.05
propulsions	0.02
propulsât	0.0
propulsé	0.36
propulsée	0.19
propulsées	0.02
propulsés	0.1
propylène	0.05
propylées	0.0
propédeute	0.0
prorata	0.15
prorogation	0.04
proroger	0.1
prorogé	0.0
pros	5.0
prosateur	0.0
prosateurs	0.0
prosaïque	0.28
prosaïquement	0.0
prosaïques	0.03
prosaïsme	0.0
proscenium	0.01
proscription	0.01
proscriptions	0.0
proscrire	0.35
proscrit	0.53
proscrit	0.04
proscrit	0.2
proscrite	0.02
proscrite	0.01
proscrite	0.01
proscrites	0.11
proscrites	0.01
proscrits	0.16
proscrits	0.02
proscrits	0.33
proscrivait	0.0
proscrivant	0.0
proscrivit	0.0
prose	0.81
prosit	0.38
prosodie	0.0
prosodique	0.0
prosopopées	0.0
prosoviétique	0.0
prospect	0.18
prospectais	0.01
prospectait	0.01
prospectant	0.0
prospecte	0.04
prospecter	0.66
prospecteur	0.05
prospecteur	0.34
prospecteurs	0.05
prospecteurs	0.6
prospectif	0.0
prospection	0.17
prospections	0.0
prospections	0.0
prospective	0.0
prospective	0.02
prospectus	2.06
prospecté	0.11
prospère	3.19
prospère	0.21
prospèrent	0.16
prospères	0.35
prospères	0.01
prospéra	0.05
prospéraient	0.0
prospérait	0.04
prospérer	0.44
prospérera	0.05
prospéreraient	0.01
prospérité	3.08
prospérités	0.01
prospérons	0.01
prospérèrent	0.0
prospéré	0.34
prostate	1.59
prostatectomie	0.01
prostatique	0.04
prostatite	0.11
prosterna	0.01
prosternaient	0.04
prosternais	0.14
prosternait	0.0
prosternant	0.18
prosternation	0.09
prosternations	0.02
prosterne	0.52
prosternent	0.12
prosterner	0.12
prosternera	0.07
prosternerait	0.0
prosterneras	0.0
prosternerons	0.03
prosterneront	0.01
prosternez	0.49
prosternons	0.01
prosternèrent	0.01
prosterné	0.01
prosternée	0.0
prosternées	0.0
prosternés	0.01
prosthétique	0.01
prostitua	0.0
prostituais	0.03
prostituait	0.16
prostituant	0.01
prostitue	0.92
prostituent	0.13
prostituer	0.77
prostituerais	0.14
prostitution	6.72
prostitutionnel	0.0
prostitutions	0.0
prostitué	0.44
prostitué	0.43
prostituée	0.51
prostituée	7.53
prostituées	0.11
prostituées	5.63
prostitués	0.04
prostitués	0.61
prostrant	0.0
prostration	0.14
prostrations	0.0
prostré	0.25
prostrée	0.15
prostrées	0.0
prostrés	0.02
prosélyte	0.14
prosélytes	0.0
prosélytique	0.0
prosélytisme	0.2
protagoniste	0.42
protagonistes	0.3
protal	0.01
prote	0.0
protecteur	2.34
protecteur	2.71
protecteurs	0.51
protecteurs	0.79
protection	23.88
protectionnisme	0.02
protections	0.91
protectorat	0.18
protectorats	0.0
protectrice	0.92
protectrice	0.28
protectrices	0.21
protectrices	0.04
protes	0.0
protesta	0.04
protestai	0.0
protestaient	0.05
protestais	0.03
protestait	0.08
protestant	0.91
protestant	0.46
protestant	0.16
protestante	0.91
protestante	0.16
protestantes	0.14
protestantes	0.02
protestantisme	0.31
protestants	0.69
protestants	1.79
protestataires	0.04
protestataires	0.07
protestation	1.69
protestations	1.45
proteste	3.06
protestent	1.06
protester	3.44
protestera	0.31
protesterai	0.05
protesterais	0.01
protesterait	0.02
protesterons	0.02
protestes	0.04
protestez	0.52
protestions	0.0
protestons	0.36
protestâmes	0.0
protestât	0.0
protestèrent	0.01
protesté	0.88
protestés	0.01
proteus	0.62
prothrombine	0.04
prothèse	1.73
prothèses	0.39
prothésiste	0.1
prothésistes	0.14
prothétique	0.01
protide	0.0
protides	0.14
protidique	0.01
protistes	0.01
protococcus	0.01
protocolaire	0.06
protocolaires	0.0
protocole	4.36
protocoles	1.66
protocoques	0.01
protohistoire	0.0
proton	0.21
protonique	0.09
protonotaire	0.0
protons	0.32
protoplasme	0.08
protoplasmes	0.01
protoplasmique	0.0
protoplaste	0.01
prototype	2.29
prototypes	0.53
protoxyde	0.11
protozoaire	0.04
protrusion	0.01
protubérance	0.33
protubérances	0.09
protubérant	0.04
protubérante	0.0
protubérantes	0.0
protubérants	0.0
protège	27.45
protège-cahier	0.01
protège-dents	0.1
protège-slip	0.03
protège-tibia	0.02
protègent	3.87
protèges	2.37
protéase	0.01
protégea	0.03
protégeai	0.0
protégeaient	0.81
protégeais	1.1
protégeait	2.42
protégeant	1.15
protégeons	0.81
protéger	62.53
protégera	4.26
protégerai	1.9
protégeraient	0.09
protégerais	0.21
protégerait	0.4
protégeras	0.31
protégerez	0.29
protégeriez	0.06
protégerons	0.18
protégeront	0.49
protégez	5.38
protégeât	0.0
protégiez	0.27
protégions	0.14
protégé	7.76
protégé	1.53
protégé	3.29
protégée	3.68
protégée	1.37
protégée	1.17
protégées	0.73
protégées	0.34
protégées	0.24
protégés	2.03
protégés	0.93
protégés	0.56
protéiforme	0.01
protéine	0.89
protéines	2.71
protéinique	0.01
protéinurie	0.04
protéiné	0.08
protéinée	0.12
protéique	0.11
protéolytique	0.0
protêt	0.0
protêts	0.0
proudhonisme	0.0
proue	1.3
proues	0.0
prouesse	0.27
prouesses	0.88
proustien	0.02
proustienne	0.0
prout	0.25
prout	0.04
prouts	0.07
prouva	0.04
prouvable	0.02
prouvai	0.0
prouvaient	0.14
prouvais	0.08
prouvait	0.53
prouvant	1.09
prouve	23.25
prouvent	2.71
prouver	41.06
prouvera	2.18
prouverai	2.82
prouveraient	0.01
prouverait	0.91
prouveras	0.34
prouverez	0.26
prouverons	0.29
prouveront	0.62
prouves	0.45
prouvez	2.44
prouviez	0.33
prouvons	0.27
prouvèrent	0.01
prouvé	8.53
prouvé	0.83
prouvée	0.24
prouvée	0.11
prouvées	0.05
prouvées	0.01
prouvés	0.2
prouvés	0.02
provenaient	0.41
provenait	0.98
provenance	3.73
provenances	0.0
provenant	3.74
provende	0.0
provenir	1.36
provenu	0.01
provençal	0.01
provençale	0.03
provençales	0.01
provençaux	0.0
proverbe	3.9
proverbes	1.0
proverbial	0.01
proverbiale	0.02
providence	2.04
providentiel	0.48
providentielle	0.04
providentiellement	0.0
providentielles	0.01
providentiels	0.01
provider	0.03
proviendrait	0.03
provienne	0.16
proviennent	1.77
provient	5.19
provietnamien	0.0
province	10.21
provinces	1.79
provincial	0.28
provincial	0.27
provinciale	0.96
provincialement	0.0
provinciales	0.0
provinciaux	0.03
provinciaux	0.51
proviseur	4.43
proviseurs	0.02
provision	1.01
provisionnel	0.01
provisionner	0.0
provisionnons	0.0
provisions	6.45
provisoire	5.44
provisoire	0.84
provisoirement	1.52
provisoires	0.36
provo	0.12
provoc	0.21
provocant	0.17
provocante	0.73
provocantes	0.15
provocants	0.17
provocateur	0.25
provocateur	0.53
provocateurs	0.04
provocateurs	0.03
provocation	3.32
provocations	0.87
provocatrice	0.02
provocatrice	0.01
provolone	0.18
provoqua	0.44
provoquai	0.0
provoquaient	0.08
provoquais	0.37
provoquait	1.06
provoquant	0.95
provoque	7.12
provoquent	1.2
provoquer	9.3
provoquera	0.65
provoquerai	0.04
provoqueraient	0.01
provoquerais	0.14
provoquerait	0.39
provoquerez	0.04
provoqueriez	0.11
provoquerions	0.01
provoquerons	0.03
provoqueront	0.02
provoques	1.19
provoquez	0.5
provoquions	0.0
provoquons	0.23
provoquât	0.01
provoquèrent	0.01
provoqué	8.07
provoqué	0.09
provoquée	1.27
provoquée	0.19
provoquées	0.34
provoquées	0.04
provoqués	0.59
provoqués	0.04
provos	0.05
provéditeur	0.0
provéditeurs	0.0
proximal	0.07
proximale	0.04
proximité	3.99
proxo	0.06
proxos	0.0
proxénète	0.52
proxénètes	0.2
proxénétisme	0.42
proze	0.0
proèdre	0.0
proéminait	0.0
proémine	0.0
proéminence	0.01
proéminences	0.0
proéminent	0.04
proéminente	0.03
proéminentes	0.15
proéminents	0.25
prud'homme	0.01
prud'hommes	0.2
prude	0.5
prude	0.31
prudemment	2.76
prudence	5.04
prudences	0.0
prudent	23.79
prudent	0.28
prudente	6.15
prudentes	0.54
prudents	7.13
prudents	0.16
pruderie	0.01
pruderies	0.0
prudes	0.02
prudes	0.2
prudhommesque	0.14
prudhommesques	0.0
prune	0.22
prune	1.07
pruneau	0.92
pruneaux	0.67
prunelle	0.94
prunelles	0.16
prunellier	0.0
prunelliers	0.0
prunes	1.87
prunier	0.49
pruniers	0.47
prunus	0.0
prurigo	0.0
prurit	2.15
prussianisé	0.0
prussien	0.16
prussien	0.07
prussienne	0.04
prussienne	0.01
prussiennes	0.03
prussiennes	0.01
prussiens	0.17
prussiens	0.38
prussik	0.02
prussique	0.41
prytanée	0.0
prèle	0.02
près	79.53
près	134.13
près de	4.1
pré	5.03
pré-salé	0.0
pré-établi	0.0
préadolescence	0.01
préadolescente	0.01
préalable	0.55
préalable	0.91
préalablement	0.08
préalables	0.04
préalables	0.0
préambule	0.25
préambules	0.05
préau	0.1
préaux	0.0
préavis	2.0
prébendes	0.0
précaire	0.86
précairement	0.0
précaires	0.13
précambrien	0.01
précambrien	0.0
précambrienne	0.01
précarité	0.19
précaution	4.8
précautionneuse	0.03
précautionneusement	0.01
précautionneuses	0.0
précautionneux	0.04
précautions	5.45
précellence	0.0
précelles	0.0
précepte	0.17
préceptes	1.38
précepteur	0.32
précepteurs	0.04
préceptrice	0.44
précession	0.0
préchauffage	0.02
préchauffer	0.01
précieuse	6.96
précieuse	0.18
précieusement	0.44
précieuses	0.2
précieuses	1.58
précieuses	0.0
précieux	16.13
préciosité	0.02
préciosités	0.0
précipice	1.44
précipices	0.24
précipita	0.19
précipitai	0.01
précipitaient	0.02
précipitais	0.04
précipitait	0.08
précipitamment	0.99
précipitant	0.0
précipitant	0.31
précipitation	1.9
précipitations	0.45
précipite	2.1
précipitent	0.51
précipiter	2.53
précipitera	0.05
précipiterai	0.04
précipiteraient	0.05
précipiterais	0.2
précipiterait	0.02
précipiteras	0.01
précipiterez	0.0
précipiterions	0.0
précipiteront	0.02
précipites	0.37
précipitez	0.44
précipitiez	0.03
précipitions	0.0
précipitons	0.36
précipitâmes	0.0
précipitât	0.0
précipitèrent	0.2
précipité	2.67
précipité	1.46
précipité	0.1
précipitée	1.36
précipitée	0.11
précipitées	0.04
précipitées	0.1
précipités	0.23
précipités	0.16
précipités	0.0
préciputs	0.0
précis	20.18
précis	0.84
précisa	0.0
précisai	0.0
précisaient	0.02
précisais	0.01
précisait	0.06
précisant	0.12
précise	6.97
précise	1.8
précisent	0.39
préciser	3.77
précisera	0.0
préciserai	0.02
préciserais	0.01
préciserait	0.0
préciserez	0.0
préciseront	0.0
précises	4.43
précises	0.02
précisez	0.38
précision	5.5
précisions	0.01
précisions	1.35
précisons	0.02
précisât	0.0
précisèrent	0.0
précisé	2.48
précisée	0.14
précisées	0.01
précisément	12.8
précisés	0.01
précité	0.01
précitée	0.01
précitées	0.01
précités	0.01
précoce	2.31
précocement	0.01
précoces	0.35
précocité	0.12
précognition	0.03
précolombien	0.02
précolombienne	0.04
précolombiennes	0.0
préconisa	0.0
préconisaient	0.0
préconisais	0.03
préconisait	0.02
préconisant	0.01
préconisation	0.01
préconise	0.82
préconisent	0.17
préconiser	0.15
préconiserais	0.11
préconises	0.01
préconisez	0.14
préconisiez	0.02
préconisât	0.0
préconisé	0.19
préconisée	0.11
préconisées	0.0
préconisés	0.01
préconçu	0.0
préconçue	0.04
préconçues	0.04
préconçues	0.02
précuit	0.01
précuites	0.11
précurseur	0.1
précurseur	0.14
précurseurs	0.05
précurseurs	0.2
précède	1.3
précèdent	0.3
précéda	0.01
précédai	0.0
précédaient	0.04
précédais	0.0
précédait	0.2
précédant	0.87
précédassent	0.0
précédemment	11.48
précédent	2.31
précédent	3.36
précédente	2.21
précédente	0.63
précédentes	0.94
précédentes	0.15
précédents	2.16
précédents	0.94
précéder	0.09
précédera	0.13
précéderai	0.14
précéderaient	0.0
précéderait	0.01
précéderions	0.0
précédez	0.5
précédons	0.02
précédèrent	0.02
précédé	1.27
précédée	0.56
précédées	0.18
précédés	0.45
prédateur	0.13
prédateur	1.54
prédateurs	0.17
prédateurs	0.84
prédation	0.04
prédatrice	0.11
prédelle	0.0
prédestinaient	0.0
prédestination	0.04
prédestinations	0.0
prédestiné	0.41
prédestiné	0.02
prédestiné	0.0
prédestinée	0.2
prédestinée	0.05
prédestinée	0.01
prédestinées	0.0
prédestinés	0.04
prédestinés	0.01
prédicant	0.0
prédicants	0.0
prédicat	0.01
prédicateur	0.66
prédicateurs	0.19
prédication	0.25
prédications	0.05
prédictible	0.01
prédictif	0.01
prédiction	1.08
prédictions	0.98
prédictive	0.04
prédigestion	0.0
prédigéré	0.01
prédilection	0.34
prédilections	0.01
prédira	0.01
prédire	2.52
prédirent	0.0
prédirez	0.01
prédis	1.02
prédisaient	0.03
prédisait	0.12
prédisant	0.12
prédise	0.16
prédisent	0.25
prédisez	0.04
prédisiez	0.0
prédisposait	0.0
prédisposant	0.0
prédispose	0.03
prédisposition	0.21
prédispositions	0.25
prédisposé	0.09
prédisposée	0.13
prédisposées	0.01
prédisposés	0.01
prédit	4.46
prédit	0.02
prédite	0.32
prédite	0.01
prédominaient	0.0
prédominait	0.0
prédominance	0.01
prédominant	0.04
prédominant	0.02
prédominante	0.07
prédomine	0.08
prédominer	0.01
prédécesseur	1.6
prédécesseurs	0.67
prédécoupée	0.01
prédéfini	0.01
prédéfinies	0.01
prédéterminer	0.0
prédéterminé	0.24
prédéterminée	0.26
prédéterminées	0.02
prédéterminés	0.02
préemption	0.05
préemptive	0.01
préencollé	0.01
préexistaient	0.0
préexistait	0.0
préexistant	0.01
préexistante	0.03
préexistants	0.01
préexiste	0.0
préexisté	0.01
préfabriqué	0.19
préfabriquée	0.23
préfabriquées	0.0
préfabriqués	0.2
préface	0.42
préface	0.0
préfacent	0.0
préfacer	0.04
préfaces	0.0
préfacier	0.0
préfacé	0.0
préfacées	0.0
préfectance	0.0
préfectorale	0.0
préfecture	3.97
préfectures	0.01
préfet	7.42
préfets	0.14
préfiguraient	0.0
préfigurait	0.0
préfigurant	0.0
préfiguration	0.0
préfigure	0.01
préfigurent	0.0
préfigurer	0.01
préfiguré	0.0
préfigurée	0.0
préfix	0.01
préfixation	0.01
préfixe	0.23
préfixe	0.01
préfixes	0.12
préformait	0.0
préformation	0.0
préformer	0.0
préfrontal	0.05
préfrontale	0.01
préfère	90.34
préfèrent	5.94
préfères	21.62
préféra	0.32
préférable	4.39
préférablement	0.01
préférables	0.17
préférai	0.13
préféraient	0.67
préférais	3.66
préférait	2.85
préférant	0.21
préférence	4.65
préférences	1.09
préférentiel	0.06
préférentielle	0.1
préférer	1.68
préférera	0.66
préférerai	0.4
préféreraient	0.43
préférerais	14.52
préférerait	1.73
préféreras	0.2
préférerez	0.09
préféreriez	1.17
préférerions	0.28
préféreront	0.03
préférez	12.19
préfériez	0.39
préférions	0.02
préférons	1.67
préférâmes	0.0
préférât	0.0
préférèrent	0.0
préféré	17.57
préféré	13.76
préféré	3.78
préférée	0.55
préférée	9.82
préférée	4.03
préférées	0.05
préférées	1.8
préférées	0.86
préférés	0.09
préférés	2.04
préférés	1.28
prégnance	0.0
prégnante	0.01
préhenseur	1.0
préhensile	0.01
préhension	0.1
préhensives	0.0
préhistoire	0.73
préhistorien	0.0
préhistorique	0.83
préhistoriques	0.45
préhominien	0.0
préindustriel	0.01
préjudice	1.56
préjudices	0.25
préjudiciable	0.3
préjudiciables	0.03
préjuge	0.0
préjugeait	0.0
préjugeant	0.0
préjuger	0.02
préjugé	0.13
préjugé	0.93
préjugée	0.0
préjugés	0.01
préjugés	3.86
prélassaient	0.0
prélassais	0.02
prélassait	0.01
prélassant	0.01
prélasse	0.33
prélassent	0.02
prélasser	0.33
prélassera	0.0
prélasseront	0.0
prélassez	0.0
prélassiez	0.01
prélassèrent	0.0
prélat	0.04
prélats	0.1
prélavage	0.01
prélaver	0.01
prélegs	0.0
préleva	0.0
prélevaient	0.11
prélevais	0.11
prélevait	0.01
prélevant	0.16
prélever	1.75
prélevez	0.18
prélevons	0.07
prélevèrent	0.01
prélevé	1.87
prélevée	0.4
prélevées	0.39
prélevés	0.32
préliminaire	2.21
préliminaire	0.11
préliminaires	0.91
préliminaires	1.56
préluda	0.0
préludaient	0.0
préludait	0.0
préludant	0.0
prélude	0.89
prélude	0.0
préludent	0.0
préluder	0.0
préluderait	0.0
préludes	0.34
préludât	0.0
préludèrent	0.0
préludé	0.0
prélève	0.59
prélèvement	2.43
prélèvements	1.89
prélèvent	0.05
prélèveraient	0.0
prélèverait	0.0
prélèverez	0.03
prélèverions	0.02
prématurité	0.01
prématuré	1.51
prématuré	0.55
prématurée	0.68
prématurée	0.26
prématurées	0.14
prématurément	1.22
prématurés	0.06
prématurés	0.2
prémenstruel	0.21
prémenstruelle	0.05
prémices	0.34
prémisse	0.05
prémisses	0.05
prémolaire	0.19
prémolaires	0.04
prémonition	2.46
prémonitions	1.08
prémonitoire	0.24
prémonitoires	0.19
prémontrés	0.0
prémuni	0.02
prémunie	0.0
prémunir	0.04
prémuniraient	0.0
prémunis	0.0
prémunissent	0.0
préméditait	0.0
préméditation	1.3
préméditations	0.0
prémédite	0.01
préméditer	0.02
préméditera	0.0
préméditons	0.0
prémédité	0.57
prémédité	1.25
préméditée	0.06
préméditée	0.11
préméditées	0.0
préméditées	0.0
prémédités	0.0
prémédités	0.11
prénatal	0.27
prénatale	0.12
prénatales	0.05
prénataux	0.02
prénom	23.18
prénom-type	0.0
prénomma	0.0
prénommaient	0.0
prénommais	0.03
prénommait	0.02
prénommant	0.0
prénomme	0.06
prénomment	0.14
prénommer	0.0
prénommez	0.02
prénommât	0.0
prénommèrent	0.01
prénommé	0.38
prénommé	0.18
prénommé	0.09
prénommée	0.17
prénommée	0.05
prénommée	0.17
prénoms	2.7
prénuptial	0.3
prénuptiale	0.17
préoccupa	0.01
préoccupai	0.0
préoccupaient	0.02
préoccupais	0.23
préoccupait	0.52
préoccupant	0.27
préoccupant	0.02
préoccupante	0.06
préoccupantes	0.02
préoccupation	1.53
préoccupations	1.69
préoccupe	7.48
préoccupent	0.34
préoccuper	2.68
préoccupera	0.04
préoccuperai	0.03
préoccuperaient	0.01
préoccuperais	0.03
préoccuperait	0.06
préoccupes	0.81
préoccupez	0.85
préoccupiez	0.02
préoccupions	0.0
préoccupons	0.02
préoccupât	0.0
préoccupâtes	0.01
préoccupèrent	0.0
préoccupé	2.84
préoccupé	1.11
préoccupée	0.71
préoccupée	0.28
préoccupées	0.01
préoccupées	0.01
préoccupés	0.68
préoccupés	0.04
préopératoire	0.05
prépa	0.78
prépara	0.3
préparai	0.02
préparaient	0.9
préparais	1.68
préparait	3.38
préparant	1.0
préparateur	0.04
préparateurs	0.0
préparatif	0.0
préparatifs	3.09
préparation	5.17
préparations	0.95
préparatoire	0.43
préparatoires	0.09
préparatrice	0.01
préparatrices	0.0
prépare	45.54
préparent	6.09
préparer	46.71
préparera	0.85
préparerai	1.65
prépareraient	0.15
préparerais	0.24
préparerait	0.03
prépareras	0.05
préparerez	0.04
préparerons	0.3
prépareront	0.04
prépares	3.35
préparez	26.72
prépariez	0.38
préparions	0.12
préparons	2.92
préparât	0.0
préparèrent	0.11
préparé	25.19
préparée	2.97
préparées	0.75
préparés	2.86
prépayée	0.01
prépondérance	0.07
prépondérant	0.12
prépondérante	0.03
prépondérants	0.0
préposition	0.2
prépositions	0.03
préposé	0.15
préposé	0.05
préposé	0.77
préposée	0.03
préposée	0.01
préposée	0.1
préposées	0.0
préposées	0.0
préposés	0.0
préposés	0.01
préposés	0.04
prépotence	0.0
préprogrammé	0.07
préprogrammée	0.03
prépubère	0.08
prépuce	0.88
prépuces	0.01
préraphaélite	0.0
prérentrée	0.01
préretraite	0.04
prérogative	0.28
prérogatives	0.31
préroman	0.0
préréglé	0.03
prérévolutionnaire	0.0
prés	16.56
présage	1.95
présage	0.47
présagea	0.0
présageaient	0.01
présageait	0.13
présagent	0.01
présager	0.14
présagerait	0.01
présages	1.04
présagé	0.01
préscolaire	0.05
préscolaires	0.02
présence	44.95
présences	0.07
présent	40.09
présent	65.14
présenta	0.93
présentable	2.65
présentables	0.52
présentai	0.17
présentaient	0.21
présentais	0.4
présentait	1.59
présentant	1.09
présentassent	0.0
présentateur	1.76
présentateurs	0.2
présentation	5.52
présentations	2.37
présentatrice	0.95
présentatrices	0.2
présente	6.84
présente	1.38
présente	61.59
présentement	1.27
présentent	3.81
présenter	0.14
présenter	56.16
présentera	1.91
présenterai	2.89
présenteraient	0.0
présenterais	0.43
présenterait	0.36
présenteras	0.24
présenterez	0.82
présenteriez	0.03
présenterons	0.36
présenteront	0.51
présentes	1.39
présentes	0.05
présentes	3.44
présentez	5.83
présentiez	0.4
présentions	0.02
présentoir	0.38
présentoirs	0.0
présentons	0.79
